low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day,first_transaction_time_year,first_transaction_time_month,first_transaction_time_day
0.01,0.84,0,2.83,0.81,0.5,22.0,11.0,12.0,3.0,0.0,1870,0,26.0,249.0,0.2,60160,7.0,1500,0.15,1700,0.4,1,7.0,11.0,7.0,11.0,0.0,2.0,5.0,5.0,0.0,3300,6.0,1.0,690,31080,0.0,0,1048.0,82.0,590.0,83.0,2.0,2.0,0.0,3.0,1.0,2.0,2.0,567.0,76.0,47.0,39.0,2.0,24.0,6.0,18.0,1.0,8.0,16.0,40.0,17.0,1.0,0.0,351.0,2300.0,74.0,18.0,18.0,4900.0,2461.0,27400.0,81.0,6.0,6.0,51600.0,25150.0,11.0,17.0,2015,7,8
0.01,0.99,0,0.36,1.0,0.445,21.0,21.0,21.0,1.0,0.0,23020,0,8.0,107.0,1.0,8980,6.0,4090,1.0,1140,0.5,3,0.0,4.0,0.0,4.0,0.0,0.0,9.0,9.0,0.0,0,48.0,0.0,0,19530,0.0,0,383.0,164.0,540.0,77.0,13.0,8.0,4.0,21.0,5.0,14.0,16.0,479.0,75.0,32.0,29.0,2.0,13.0,3.0,10.0,0.0,0.0,14.0,32.0,10.0,0.0,0.0,353.0,2300.0,74.0,10.0,11.0,5000.0,2120.0,11000.0,82.0,3.0,3.0,18000.0,13000.0,-2.0,155.0,2017,5,3
0.01,0.99,2000,8.0,1.0,0.18,13.0,34.0,18.0,3.0,0.0,10350,0,20.0,84.0,0.4,16220,9.0,1850,0.3,1180,0.5,3,11.0,20.0,3.0,31.0,0.0,0.0,3.0,3.0,0.0,2120,3.0,0.0,240,7140,0.0,0,688.0,89.0,647.0,75.0,9.0,5.0,1.0,12.0,6.0,9.0,10.0,624.0,76.0,19.0,19.0,0.0,6.0,2.0,4.0,0.0,1.0,7.0,34.0,1.0,1.0,0.0,323.0,1800.0,72.0,4.0,4.0,2300.0,1700.0,6300.0,80.0,2.0,2.0,6600.0,6300.0,23.0,65.0,2016,7,2
0.03,0.97,0,3.85,0.72,0.24100000000000002,12.0,17.0,17.0,3.0,0.0,12770,0,23.0,148.0,0.6,15060,6.0,340,0.4,860,0.6,1,13.0,17.0,13.0,17.0,0.0,0.0,0.0,12.0,0.0,670,3.0,0.0,410,12950,0.0,0,1050.0,89.0,625.0,80.0,5.0,4.0,1.0,6.0,0.0,2.0,3.0,589.0,76.0,21.0,21.0,0.0,7.0,3.0,4.0,0.0,0.0,6.0,39.0,0.0,0.0,0.0,351.0,3600.0,75.0,4.0,5.0,4300.0,3050.0,18400.0,77.0,3.0,3.0,20400.0,7833.0,60.0,141.0,2015,7,6
0.0,0.86,0,20.77,0.45,0.38,18.0,20.0,12.0,4.0,0.0,12480,0,26.0,177.0,0.3,31360,7.0,15470,0.1,1360,0.45,1,7.0,13.0,7.0,14.0,0.0,0.0,1.0,1.0,428896.0,2030,4.0,0.0,1340,6530,0.0,0,1835.0,82.0,632.0,73.0,8.0,5.0,2.0,10.0,0.0,4.0,9.0,603.0,76.0,22.0,22.0,0.0,10.0,7.0,3.0,0.0,1.0,5.0,29.0,0.0,0.0,0.0,334.0,2100.0,76.0,3.0,4.0,3000.0,1966.0,11600.0,78.0,7.0,7.0,20400.0,9000.0,73.0,76.0,2013,5,12
0.01,0.99,300,1.63,0.76,0.152,11.0,33.0,32.0,3.0,1.0,17660,0,26.0,88.0,0.6,8560,5.0,3520,0.4,1600,0.45,3,8.0,33.0,8.0,33.0,0.0,3.0,3.0,4.0,605157.0,1000,2.0,0.0,0,0,0.0,1,1092.0,88.0,530.0,82.0,4.0,2.0,1.0,5.0,0.0,2.0,5.0,468.0,76.0,7.0,5.0,1.0,5.0,2.0,3.0,0.0,1.0,4.0,5.0,5.0,0.0,1.0,246.0,3600.0,73.0,3.0,3.0,5000.0,3133.0,2200.0,81.0,2.0,3.0,4800.0,2900.0,35.0,71.0,2015,5,25
0.0,1.0,2000,3.45,0.94,0.204,14.0,17.0,14.0,2.0,1.0,6730,0,31.0,153.0,1.0,0,2.0,1770,1.0,1590,0.45,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0,1.0,0.0,0,0,0.0,0,1227.0,261.0,542.0,82.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,507.0,76.0,14.0,14.0,2.0,4.0,0.0,4.0,1.0,1.0,1.0,14.0,2.0,1.0,0.0,359.0,2800.0,76.0,4.0,4.0,3900.0,2975.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,14.0,2015,1,10
0.01,0.99,800,0.79,1.0,0.157,12.0,29.0,23.0,2.0,1.0,11040,0,11.0,52.0,0.55,8440,7.0,450,0.3,1010,0.55,4,10.0,23.0,10.0,23.0,0.0,0.0,2.0,5.0,86317.0,1540,3.0,0.0,50,150,0.0,0,410.0,84.0,644.0,78.0,2.0,1.0,0.0,3.0,1.0,1.0,3.0,618.0,79.0,5.0,5.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,233.0,1000.0,81.0,1.0,1.0,1000.0,1000.0,9800.0,78.0,3.0,3.0,20400.0,9833.0,19.0,146.0,2017,4,6
0.01,0.99,100,0.95,0.72,0.461,16.0,13.0,9.0,4.0,0.0,7180,0,56.0,286.0,0.25,43870,8.0,4120,0.05,1210,0.5,1,7.0,13.0,7.0,15.0,1.0,2.0,3.0,3.0,338392.0,2260,4.0,0.0,1360,15770,0.0,0,2431.0,83.0,536.0,77.0,15.0,7.0,3.0,22.0,7.0,16.0,20.0,515.0,77.0,35.0,30.0,1.0,19.0,8.0,11.0,2.0,5.0,21.0,40.0,21.0,2.0,1.0,335.0,1600.0,74.0,11.0,12.0,3100.0,1427.0,11100.0,80.0,8.0,9.0,19200.0,8375.0,23.0,12.0,2011,9,24
0.06,0.94,500,0.07,0.95,0.158,14.0,29.0,29.0,2.0,0.0,10660,0,20.0,72.0,0.4,14950,7.0,1190,0.15,660,0.5,1,11.0,17.0,22.0,28.0,0.0,3.0,4.0,4.0,77.0,3990,5.0,0.0,1830,6920,0.0,0,717.0,87.0,622.0,81.0,3.0,1.0,1.0,3.0,0.0,0.0,2.0,606.0,77.0,17.0,12.0,0.0,5.0,2.0,3.0,0.0,1.0,5.0,34.0,10.0,0.0,0.0,348.0,1000.0,74.0,3.0,3.0,2200.0,1266.0,23200.0,79.0,2.0,2.0,25200.0,16500.0,124.0,72.0,2016,6,3
0.01,0.94,1000,3.85,0.67,0.38799999999999996,20.0,20.0,13.0,3.0,1.0,21810,0,28.0,177.0,0.3,51520,7.0,180,0.05,1080,0.5,1,4.0,11.0,4.0,11.0,0.0,2.0,2.0,3.0,518361.0,3330,10.0,0.0,4150,41370,0.0,0,1355.0,82.0,583.0,79.0,27.0,19.0,5.0,48.0,22.0,37.0,43.0,574.0,76.0,41.0,38.0,1.0,24.0,12.0,12.0,2.0,8.0,20.0,60.0,12.0,8.0,0.0,339.0,2000.0,74.0,12.0,14.0,3200.0,1591.0,9700.0,77.0,12.0,14.0,30000.0,6916.0,4.0,11.0,2014,9,4
0.01,0.99,200,13.98,1.0,0.263,16.0,25.0,24.0,3.0,1.0,11320,0,20.0,114.0,0.25,37140,7.0,460,0.05,1190,0.5,1,6.0,17.0,7.0,17.0,0.0,0.0,1.0,3.0,45717.0,2010,3.0,0.0,3560,20830,0.0,0,686.0,82.0,676.0,77.0,11.0,6.0,4.0,15.0,3.0,7.0,14.0,674.0,77.0,13.0,13.0,0.0,7.0,6.0,1.0,2.0,6.0,10.0,32.0,0.0,4.0,0.0,302.0,1100.0,70.0,1.0,1.0,1100.0,1100.0,5100.0,78.0,6.0,8.0,10200.0,5916.0,14.0,17.0,2016,7,4
0.02,0.83,3000,1.25,0.4,0.586,18.0,25.0,15.0,3.0,0.0,27140,0,27.0,312.0,0.55,54840,8.0,1120,0.4,1270,0.5,1,12.0,25.0,12.0,25.0,0.0,0.0,3.0,3.0,0.0,810,6.0,0.0,0,23040,0.0,0,2137.0,89.0,602.0,73.0,21.0,7.0,8.0,44.0,11.0,14.0,25.0,575.0,74.0,66.0,63.0,3.0,23.0,7.0,16.0,2.0,9.0,26.0,119.0,7.0,2.0,0.0,357.0,2200.0,72.0,16.0,17.0,4900.0,1581.0,15200.0,76.0,7.0,8.0,20400.0,8671.0,15.0,11.0,2012,7,14
0.04,0.83,0,0.14,0.71,0.569,19.0,21.0,7.0,4.0,0.0,2070,0,57.0,428.0,0.25,51510,6.0,14760,0.05,780,0.6,1,7.0,10.0,7.0,10.0,1.0,1.0,2.0,2.0,241.0,1810,4.0,0.0,0,16610,0.0,0,2499.0,82.0,525.0,80.0,9.0,4.0,2.0,11.0,5.0,10.0,11.0,500.0,76.0,40.0,34.0,2.0,17.0,9.0,8.0,4.0,7.0,12.0,68.0,14.0,6.0,3.0,354.0,2600.0,72.0,8.0,8.0,4900.0,2300.0,6800.0,79.0,9.0,10.0,13200.0,5777.0,23.0,6.0,2011,7,18
0.02,0.98,0,0.39,1.0,0.37200000000000005,17.0,28.0,27.0,3.0,0.0,2490,0,16.0,145.0,0.3,32500,7.0,3370,0.05,1160,0.5,1,6.0,17.0,8.0,17.0,1.0,1.0,1.0,2.0,8.0,1740,7.0,0.0,520,1920,0.0,0,547.0,82.0,543.0,79.0,22.0,12.0,6.0,36.0,5.0,24.0,32.0,507.0,77.0,33.0,32.0,1.0,14.0,7.0,7.0,3.0,4.0,10.0,42.0,2.0,3.0,0.0,352.0,2300.0,75.0,7.0,8.0,4800.0,1771.0,5100.0,79.0,7.0,8.0,20400.0,6471.0,0.0,1.0,2016,11,20
0.03,0.97,1000,1.68,0.6,0.28800000000000003,16.0,32.0,15.0,4.0,0.0,17280,0,52.0,186.0,0.2,41560,7.0,1590,0.05,890,0.6,3,10.0,12.0,10.0,12.0,2.0,2.0,5.0,5.0,401.0,6220,7.0,0.0,1080,13710,0.0,1,2693.0,82.0,647.0,69.0,8.0,3.0,3.0,10.0,2.0,4.0,6.0,625.0,75.0,51.0,48.0,0.0,15.0,4.0,11.0,1.0,1.0,15.0,68.0,11.0,1.0,1.0,327.0,1700.0,74.0,11.0,14.0,2300.0,1400.0,15500.0,79.0,4.0,4.0,19200.0,10200.0,6.0,9.0,2011,1,5
0.03,0.97,5200,0.73,0.49,0.42700000000000005,21.0,17.0,21.0,3.0,1.0,13950,0,25.0,223.0,0.55,33070,8.0,2930,0.4,950,0.55,1,14.0,17.0,1.0,17.0,0.0,1.0,12.0,12.0,0.0,1660,9.0,0.0,0,6570,0.0,0,1603.0,88.0,541.0,78.0,17.0,11.0,5.0,23.0,4.0,11.0,16.0,490.0,72.0,48.0,36.0,20.0,14.0,3.0,11.0,0.0,0.0,14.0,37.0,61.0,0.0,0.0,355.0,1700.0,73.0,11.0,12.0,2400.0,1409.0,4700.0,75.0,3.0,3.0,7800.0,3933.0,9.0,116.0,2013,12,30
0.01,0.45,2000,0.49,1.0,0.302,17.0,18.0,15.0,1.0,0.0,3410,0,31.0,287.0,0.45,15640,9.0,2950,0.15,2350,0.35,2,7.0,16.0,7.0,17.0,0.0,0.0,0.0,1.0,0.0,1080,8.0,0.0,930,2260,0.0,0,1017.0,84.0,611.0,74.0,13.0,6.0,2.0,13.0,6.0,11.0,11.0,592.0,68.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,225.0,500.0,70.0,1.0,1.0,500.0,500.0,16800.0,67.0,1.0,1.0,16800.0,16800.0,11.0,195.0,2015,8,8
0.03,0.97,300,0.65,0.76,0.23,15.0,27.0,19.0,4.0,1.0,10170,0,55.0,211.0,0.7,8990,7.0,1030,0.65,790,0.65,1,10.0,20.0,10.0,20.0,0.0,0.0,3.0,3.0,0.0,610,3.0,0.0,50,1820,0.0,0,2247.0,97.0,542.0,74.0,8.0,6.0,2.0,12.0,1.0,8.0,12.0,507.0,74.0,14.0,14.0,1.0,9.0,2.0,7.0,0.0,1.0,4.0,15.0,2.0,0.0,0.0,310.0,1200.0,73.0,7.0,7.0,2300.0,1257.0,2300.0,79.0,2.0,2.0,2400.0,2250.0,5.0,62.0,2012,3,26
0.01,0.99,5000,2.7,0.39,0.12300000000000001,14.0,96.0,50.0,4.0,0.0,1890,0,20.0,54.0,1.0,9190,5.0,1770,1.0,1450,0.4,3,0.0,23.0,0.0,35.0,0.0,1.0,15.0,15.0,0.0,0,4.0,0.0,0,6110,0.0,0,1646.0,122.0,643.0,73.0,7.0,2.0,3.0,12.0,6.0,10.0,11.0,616.0,76.0,7.0,7.0,0.0,5.0,2.0,3.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,336.0,1900.0,74.0,3.0,3.0,2800.0,1500.0,5000.0,80.0,2.0,2.0,5100.0,4800.0,7.0,86.0,2013,11,17
0.01,0.87,8000,1.37,1.0,0.386,19.0,42.0,25.0,1.0,0.0,72210,0,28.0,259.0,0.7,11340,6.0,80920,0.4,1660,0.4,4,18.0,27.0,18.0,27.0,0.0,3.0,3.0,3.0,326.0,630,4.0,0.0,0,7680,0.0,1,910.0,82.0,497.0,73.0,15.0,6.0,4.0,21.0,10.0,13.0,16.0,473.0,75.0,20.0,16.0,2.0,10.0,5.0,5.0,1.0,2.0,7.0,21.0,27.0,0.0,6.0,358.0,1600.0,74.0,5.0,5.0,2900.0,1820.0,7700.0,72.0,5.0,5.0,13200.0,6260.0,4.0,13.0,2015,11,23
0.04,0.83,20000,0.28,1.0,0.547,24.0,15.0,8.0,2.0,1.0,239620,0,22.0,254.0,0.25,27360,5.0,69190,0.05,620,0.7,4,7.0,15.0,7.0,15.0,1.0,2.0,18.0,21.0,542.0,2210,9.0,0.0,560,2220,0.0,0,738.0,82.0,535.0,69.0,13.0,8.0,2.0,16.0,6.0,12.0,15.0,509.0,75.0,32.0,28.0,1.0,16.0,7.0,9.0,2.0,6.0,16.0,55.0,10.0,2.0,1.0,360.0,2000.0,75.0,9.0,11.0,3400.0,1633.0,5600.0,78.0,7.0,7.0,7200.0,4157.0,7.0,1.0,2016,5,13
0.0,1.0,0,0.73,0.56,0.22699999999999998,16.0,24.0,23.0,2.0,0.0,1150,0,19.0,98.0,0.5,17300,6.0,810,0.65,1410,0.45,1,6.0,24.0,6.0,24.0,0.0,1.0,3.0,3.0,0.0,1500,4.0,0.0,0,6800,0.0,0,1287.0,89.0,540.0,72.0,8.0,4.0,2.0,9.0,1.0,4.0,5.0,505.0,76.0,18.0,16.0,2.0,7.0,2.0,5.0,0.0,0.0,3.0,26.0,9.0,1.0,0.0,354.0,2400.0,75.0,5.0,5.0,3000.0,2320.0,6200.0,79.0,2.0,2.0,7800.0,6900.0,8.0,103.0,2014,11,11
0.01,0.99,17000,1.02,0.88,0.261,19.0,25.0,25.0,3.0,1.0,15270,0,28.0,138.0,0.7,20700,7.0,3160,0.65,1190,0.55,1,0.0,17.0,0.0,22.0,0.0,3.0,4.0,4.0,0.0,560,7.0,0.0,0,10730,0.0,0,1047.0,99.0,553.0,74.0,26.0,12.0,8.0,45.0,14.0,33.0,39.0,501.0,76.0,44.0,37.0,2.0,18.0,5.0,13.0,2.0,4.0,19.0,47.0,14.0,2.0,0.0,346.0,2100.0,74.0,13.0,14.0,3900.0,1530.0,7900.0,79.0,5.0,5.0,12000.0,6740.0,2.0,12.0,2015,7,9
0.01,0.91,100,0.65,0.44,0.677,21.0,9.0,10.0,2.0,0.0,43260,0,21.0,289.0,0.25,83140,5.0,17490,0.05,1530,0.45,1,4.0,6.0,4.0,6.0,1.0,1.0,6.0,6.0,361689.0,4000,7.0,0.0,400,26280,0.0,0,1542.0,83.0,555.0,75.0,22.0,11.0,9.0,30.0,11.0,18.0,18.0,484.0,75.0,98.0,93.0,1.0,25.0,9.0,16.0,3.0,7.0,28.0,120.0,9.0,2.0,2.0,359.0,2900.0,75.0,16.0,16.0,5800.0,2475.0,11900.0,77.0,9.0,10.0,20400.0,3933.0,2.0,21.0,2014,3,1
0.01,0.99,2500,0.49,0.69,0.083,12.0,53.0,27.0,4.0,0.0,11550,0,27.0,56.0,0.55,9290,5.0,1290,0.4,1510,0.45,1,7.0,29.0,7.0,30.0,0.0,0.0,0.0,0.0,259494.0,1230,1.0,0.0,1980,2080,0.0,0,1248.0,97.0,625.0,87.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,614.0,76.0,9.0,9.0,0.0,3.0,1.0,2.0,1.0,2.0,4.0,9.0,0.0,1.0,0.0,322.0,3900.0,76.0,2.0,3.0,4500.0,2500.0,15600.0,78.0,1.0,1.0,15600.0,15600.0,34.0,24.0,2014,12,20
0.03,0.92,500,1.08,1.0,0.6409999999999999,23.0,9.0,18.0,3.0,0.0,15120,0,18.0,297.0,1.0,56660,8.0,6190,1.0,860,0.6,1,0.0,6.0,0.0,8.0,0.0,12.0,12.0,12.0,0.0,0,6.0,0.0,0,10520,0.0,1,603.0,92.0,580.0,72.0,12.0,7.0,5.0,14.0,1.0,1.0,5.0,424.0,77.0,47.0,35.0,3.0,23.0,10.0,13.0,0.0,3.0,19.0,48.0,114.0,0.0,27.0,348.0,1900.0,75.0,13.0,14.0,3700.0,1569.0,7300.0,80.0,10.0,11.0,19200.0,7330.0,11.0,39.0,2016,9,25
0.01,0.99,900,1.22,1.0,0.302,21.0,42.0,27.0,2.0,0.0,13240,0,15.0,120.0,0.6,4790,7.0,110,0.65,1340,0.45,1,15.0,42.0,15.0,42.0,0.0,0.0,5.0,5.0,0.0,1000,9.0,0.0,0,4610,0.0,0,525.0,92.0,546.0,73.0,13.0,4.0,5.0,16.0,5.0,8.0,8.0,504.0,74.0,27.0,24.0,3.0,12.0,2.0,10.0,2.0,2.0,12.0,28.0,14.0,2.0,0.0,348.0,2300.0,74.0,10.0,11.0,3400.0,1860.0,3000.0,76.0,2.0,2.0,4800.0,3000.0,20.0,7.0,2016,12,12
0.02,0.98,5500,0.42,0.8,0.366,17.0,21.0,13.0,2.0,0.0,8080,0,24.0,179.0,0.35,22560,6.0,1980,0.15,1180,0.5,1,10.0,12.0,10.0,12.0,0.0,1.0,4.0,6.0,0.0,4700,3.0,0.0,380,4100,0.0,0,993.0,82.0,529.0,72.0,12.0,7.0,5.0,15.0,1.0,5.0,7.0,473.0,77.0,21.0,19.0,1.0,8.0,3.0,5.0,0.0,0.0,5.0,28.0,11.0,0.0,0.0,360.0,2100.0,75.0,5.0,5.0,3100.0,2080.0,5900.0,80.0,3.0,3.0,16800.0,9500.0,-1.0,142.0,2015,9,1
0.03,0.97,200,0.81,1.0,0.16899999999999998,13.0,29.0,26.0,1.0,0.0,12240,0,12.0,61.0,0.6,13460,8.0,540,0.65,780,0.6,1,11.0,29.0,11.0,29.0,0.0,2.0,2.0,2.0,0.0,600,5.0,0.0,0,8550,0.0,0,451.0,84.0,621.0,77.0,6.0,5.0,1.0,7.0,3.0,3.0,4.0,593.0,73.0,21.0,21.0,0.0,4.0,1.0,3.0,0.0,0.0,8.0,41.0,3.0,0.0,0.0,326.0,1900.0,69.0,3.0,4.0,2900.0,1733.0,19200.0,78.0,1.0,1.0,19200.0,19200.0,2.0,142.0,2017,2,24
0.02,0.98,5200,0.53,0.44,0.166,12.0,55.0,44.0,2.0,1.0,9790,0,21.0,68.0,0.7,9720,7.0,1750,0.65,1160,0.65,1,3.0,55.0,3.0,55.0,0.0,0.0,3.0,3.0,0.0,500,2.0,0.0,260,5340,0.0,1,1539.0,86.0,525.0,78.0,5.0,3.0,2.0,7.0,3.0,3.0,6.0,492.0,80.0,13.0,13.0,1.0,4.0,3.0,1.0,0.0,0.0,9.0,13.0,8.0,1.0,0.0,358.0,3100.0,70.0,1.0,1.0,3100.0,3100.0,3100.0,82.0,3.0,4.0,3300.0,2433.0,23.0,100.0,2014,3,4
0.0,0.84,2500,0.57,0.89,0.16899999999999998,15.0,46.0,28.0,3.0,0.0,14800,0,25.0,99.0,0.9,18250,6.0,3390,1.0,2020,0.4,1,0.0,46.0,0.0,46.0,0.0,0.0,1.0,2.0,0.0,160,2.0,0.0,0,21680,0.0,0,905.0,84.0,527.0,78.0,6.0,5.0,1.0,10.0,1.0,9.0,9.0,502.0,71.0,4.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,326.0,2600.0,72.0,1.0,1.0,2600.0,2600.0,10700.0,71.0,2.0,2.0,12000.0,10800.0,25.0,51.0,2015,11,28
0.01,0.89,2000,1.06,0.91,0.483,17.0,18.0,11.0,2.0,1.0,590,0,31.0,240.0,0.7,52520,9.0,4230,0.65,1150,0.55,1,6.0,18.0,6.0,18.0,0.0,2.0,7.0,7.0,0.0,330,5.0,0.0,0,0,0.0,0,1115.0,84.0,646.0,78.0,35.0,15.0,7.0,48.0,18.0,28.0,38.0,624.0,76.0,64.0,55.0,0.0,24.0,9.0,15.0,1.0,3.0,34.0,65.0,16.0,4.0,0.0,353.0,1900.0,75.0,15.0,16.0,3100.0,1733.0,10800.0,80.0,9.0,9.0,22800.0,9388.0,12.0,18.0,2015,5,2
0.0,0.89,2000,1.64,0.91,0.47700000000000004,22.0,14.0,14.0,2.0,0.0,18600,0,20.0,196.0,0.35,39160,7.0,2430,0.05,1300,0.45,1,6.0,13.0,6.0,15.0,0.0,1.0,3.0,6.0,114.0,1360,9.0,0.0,50,13120,0.0,0,742.0,84.0,549.0,69.0,24.0,13.0,7.0,37.0,13.0,23.0,30.0,503.0,75.0,69.0,64.0,4.0,20.0,7.0,13.0,7.0,9.0,29.0,78.0,11.0,9.0,0.0,351.0,2700.0,74.0,13.0,16.0,5600.0,2392.0,10800.0,79.0,7.0,8.0,17400.0,10071.0,7.0,1.0,2016,5,9
0.01,0.99,0,0.52,0.89,0.319,15.0,14.0,16.0,3.0,0.0,2530,0,24.0,167.0,0.7,31530,6.0,510,1.0,1290,0.45,1,5.0,14.0,0.0,14.0,0.0,1.0,2.0,2.0,0.0,710,4.0,0.0,0,7560,0.0,0,894.0,87.0,592.0,76.0,12.0,6.0,6.0,21.0,7.0,11.0,14.0,571.0,75.0,54.0,52.0,3.0,20.0,7.0,13.0,1.0,3.0,15.0,63.0,17.0,1.0,4.0,350.0,2300.0,74.0,13.0,13.0,4100.0,2200.0,6100.0,81.0,7.0,8.0,9600.0,4642.0,1.0,9.0,2015,12,9
0.03,0.8,500,15.74,1.0,0.5660000000000001,24.0,10.0,8.0,4.0,0.0,19260,0,23.0,297.0,0.15,58830,6.0,940,0.05,1020,0.55,1,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2072.0,5080,4.0,0.0,3330,31850,0.0,0,915.0,82.0,658.0,73.0,15.0,9.0,4.0,23.0,4.0,9.0,18.0,659.0,76.0,23.0,23.0,0.0,11.0,5.0,6.0,2.0,5.0,11.0,33.0,4.0,2.0,0.0,352.0,2000.0,73.0,6.0,6.0,4600.0,2183.0,8000.0,79.0,5.0,5.0,16200.0,9180.0,17.0,3.0,2015,11,18
0.08,0.92,0,4.2,0.34,0.102,11.0,28.0,17.0,2.0,0.0,10970,0,14.0,39.0,0.6,6290,7.0,1220,0.2,740,0.6,1,10.0,28.0,10.0,28.0,1.0,0.0,1.0,1.0,54.0,630,3.0,0.0,630,1760,0.0,0,1313.0,86.0,633.0,70.0,5.0,4.0,1.0,6.0,2.0,4.0,6.0,615.0,75.0,13.0,13.0,0.0,6.0,1.0,5.0,3.0,5.0,8.0,16.0,0.0,5.0,0.0,330.0,2300.0,75.0,5.0,6.0,3700.0,1880.0,3900.0,72.0,1.0,1.0,3900.0,3900.0,12.0,2.0,2014,10,16
0.01,0.79,17000,0.59,1.0,0.636,22.0,37.0,10.0,3.0,1.0,40360,0,30.0,543.0,0.45,43390,8.0,7190,0.2,1530,0.45,3,7.0,13.0,11.0,20.0,0.0,0.0,2.0,3.0,847904.0,1170,8.0,0.0,0,4610,0.0,0,986.0,84.0,619.0,71.0,3.0,2.0,1.0,3.0,0.0,3.0,3.0,590.0,73.0,25.0,25.0,0.0,7.0,0.0,7.0,0.0,0.0,6.0,25.0,1.0,0.0,0.0,318.0,2300.0,73.0,7.0,8.0,3800.0,2142.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,88.0,2015,9,8
0.01,0.97,700,0.99,0.55,0.42200000000000004,15.0,24.0,12.0,3.0,0.0,3130,0,44.0,329.0,0.25,59460,6.0,2960,0.1,1310,0.45,1,5.0,8.0,5.0,8.0,0.0,3.0,8.0,8.0,416859.0,2180,9.0,0.0,2670,30140,0.0,1,2515.0,83.0,522.0,79.0,14.0,8.0,5.0,23.0,4.0,14.0,14.0,491.0,71.0,80.0,69.0,5.0,17.0,3.0,14.0,2.0,6.0,30.0,77.0,22.0,2.0,0.0,356.0,2600.0,68.0,14.0,16.0,4000.0,1728.0,18500.0,78.0,3.0,4.0,30000.0,17600.0,2.0,5.0,2011,7,2
0.09,0.91,2500,1.4,1.0,0.15,9.0,114.0,31.0,3.0,1.0,880,0,20.0,83.0,0.5,4550,8.0,7460,0.4,500,0.75,2,18.0,41.0,18.0,32.0,0.0,2.0,3.0,3.0,1520642.0,950,1.0,0.0,0,0,0.0,0,662.0,86.0,654.0,81.0,6.0,2.0,3.0,6.0,0.0,0.0,3.0,638.0,73.0,30.0,29.0,0.0,7.0,4.0,3.0,0.0,2.0,13.0,55.0,4.0,3.0,1.0,358.0,2000.0,64.0,3.0,3.0,4200.0,2233.0,5100.0,77.0,4.0,4.0,18000.0,7875.0,94.0,46.0,2016,7,28
0.0,1.0,3000,4.28,0.92,0.325,17.0,20.0,12.0,3.0,1.0,13570,0,35.0,204.0,0.45,27970,7.0,1410,0.4,1320,0.45,1,5.0,20.0,5.0,20.0,0.0,1.0,2.0,2.0,0.0,2020,3.0,0.0,0,29590,0.0,0,1236.0,90.0,639.0,75.0,4.0,4.0,0.0,6.0,2.0,4.0,6.0,620.0,76.0,18.0,16.0,0.0,9.0,2.0,7.0,0.0,2.0,12.0,22.0,5.0,0.0,0.0,333.0,2000.0,72.0,7.0,7.0,3100.0,1828.0,23800.0,81.0,2.0,2.0,40800.0,23700.0,9.0,46.0,2015,1,1
